"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)"
"60204000000308","Nodes","308","21.000000","31.599901","Default Known Flow Node","Known Flow","300584.742947","686655.948055","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60204000000219","Nodes","219","21.000000","30.308168","DDS demands","Known Flow","300534.069413","686810.402602","","0.000000","","","","-0.039999","-10.450000","","","","","-9.380345","-10.490000","","","","","","C4 PROFILE","D1 PROFILE","","","",""
"60204000000043","Nodes","43","21.000000","34.281050","DDS demands","Known Flow","300525.894931","686544.350024","","0.000000","-3.619999","","","-2.789999","-8.970000","","","","","-13.753071","-15.380000","","","C1 PROFILE","","","C4 PROFILE","D1 PROFILE","","","",""
"60204000003047","Nodes","3047","21.000000","31.599901","Default Known Flow Node","Known Flow","300584.817106","686639.979116","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60204000003045","Nodes","3045","21.000000","31.599901","Default Known Flow Node","Known Flow","300568.838943","686637.926050","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60204000003069","Nodes","3069","21.000000","27.554285","Default Known Flow Node","Known Flow","300765.231139","686843.599938","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60204000000065","Nodes","65","21.000000","27.704651","Default Known Flow Node","Known Flow","300763.546027","686794.281920","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60204000000063","Nodes","63","21.000000","27.724137","DDS demands","Known Flow","300762.801994","686773.758124","","0.000000","","","","","-7.840000","","","","","-7.010668","-7.840000","","","","","","","D1 PROFILE","","","",""
"60204000000100","Nodes","100","21.000000","27.724519","Default Known Flow Node","Known Flow","300762.083071","686762.198019","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60204000000190","Nodes","190","21.000000","27.807851","DDS demands","Known Flow","300760.813352","686720.601271","","0.000000","","","","","-5.909999","","","","","-5.284827","-5.909999","","","","","","","D1 PROFILE","","","",""
"60204000000192","Nodes","192","21.000000","31.381381","Default Known Flow Node","Known Flow","300752.384926","686669.314761","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60204000003058","Nodes","3058","21.000000","31.294808","Default Known Flow Node","Known Flow","300752.882993","686704.486068","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60204000000081","Nodes","81","21.000000","31.380898","DDS demands","Known Flow","300756.319993","686656.032968","","0.000000","","","","","-38.480001","","","","","-34.409506","-38.480001","","","","","","","D1 PROFILE","","","",""
"60204000000099","Nodes","99","21.000000","31.265630","Default Known Flow Node","Known Flow","300805.496162","686592.752851","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60204000000042","Nodes","42","21.000000","31.401576","DDS demands","Known Flow","300795.081191","686599.193790","","0.000000","","","","","-20.239999","","","","","-18.098969","-20.239999","","","","","","","D1 PROFILE","","","",""
"60204000000080","Nodes","80","21.000000","30.849534","DDS demands","Known Flow","300822.802417","686616.874776","","0.000000","","","","","-4.280000","","","","","-3.827252","-4.280000","","","","","","","D1 PROFILE","","","",""
"60204000000076","Nodes","76","21.000000","30.195120","DDS demands","Known Flow","300871.807026","686681.272062","","0.000000","","","","","-8.970000","","","","","-8.021135","-8.970000","","","","","","","D1 PROFILE","","","",""
"60204000003055","Nodes","3055","21.000000","30.352032","Default Known Flow Node","Known Flow","300824.798218","686682.046570","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60204000003039","Nodes","3039","21.000000","35.357279","DDS demands","Known Flow","300659.413823","686562.571335","","0.000000","-6.000000","","","","","","","","","-5.365307","-6.000000","","","C1 PROFILE","","","","","","","",""
"60204000003038","Nodes","3038","21.000000","34.262390","Default Known Flow Node","Known Flow","300525.952931","686541.522024","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60204000003027","Nodes","3027","21.000000","34.324158","Default Known Flow Node","Known Flow","300523.777931","686544.239024","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60204000003062","Nodes","3062","21.000000","30.046778","Default Known Flow Node","Known Flow","300638.610641","686727.222374","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60204000003044","Nodes","3044","21.000000","31.643197","Default Known Flow Node","Known Flow","300585.495948","686618.192045","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60204000003052","Nodes","3052","21.000000","31.588414","Default Known Flow Node","Known Flow","300599.746952","686655.626055","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60204000000311","Nodes","311","21.000000","31.517826","Default Known Flow Node","Known Flow","300635.310961","686654.473054","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60204000003060","Nodes","3060","21.000000","30.063937","Default Known Flow Node","Known Flow","300656.354821","686721.718387","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60204000003022","Nodes","3022","21.000000","30.048255","Default Known Flow Node","Known Flow","300639.305701","686743.850176","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60204000000218","Nodes","218","21.000000","29.973475","DDS demands","Known Flow","300677.460796","686742.476274","","0.000000","","","","","-4.269999","","","","","-3.818310","-4.269999","","","","","","","D1 PROFILE","","","",""
"60204000003042","Nodes","3042","21.000000","35.357279","Default Known Flow Node","Known Flow","300657.777967","686574.834033","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60204000003056","Nodes","3056","21.000000","31.335072","Default Known Flow Node","Known Flow","300704.926980","686685.074063","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60204000000310","Nodes","310","21.000000","31.335072","Default Known Flow Node","Known Flow","300705.170980","686692.572065","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60204000003041","Nodes","3041","21.000000","33.470798","DDS demands","Known Flow","300706.861466","686574.256327","","0.000000","","-24.999999","","","","","","","","-22.355447","-24.999999","","","","C2 PROFILE","","","","","","",""
"60204000000068","Nodes","68","21.000000","27.442751","DDS demands","Known Flow","300834.814295","686869.450762","","0.000000","","","","","-5.760000","","","","","-5.150695","-5.760000","","","","","","","D1 PROFILE","","","",""
"60204000000079","Nodes","79","21.000000","30.481587","DDS demands","Known Flow","300786.123094","686659.223702","","0.000000","","","","","-9.149999","","","","","-8.182093","-9.149999","","","","","","","D1 PROFILE","","","",""
"60204000003033","Nodes","3033","21.000000","35.603777","Default Known Flow Node","Known Flow","298699.076582","685878.673557","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60204000000152","Nodes","152","21.000000","35.264567","DDS demands","Known Flow","298689.702122","685877.188329","","0.000000","","","","","-9.000000","","","","","-8.047961","-9.000000","","","","","","","D1 PROFILE","","","",""
"60204000000182","Nodes","182, VEERE PARK RRI","21.000000","49.999998","Default Known Pressure Node","Known Pressure","299370.040987","686092.308931","","999998.967025","","","","","","","","","","13.288077","14.859998","","","","","","","","","","",""
"60204000000195","Nodes","195","21.000000","27.537711","DDS demands","Known Flow","300405.960899","686811.103097","","0.000000","","","","","-13.239999","","","","","-11.839444","-13.239999","","","","","","","D1 PROFILE","","","",""
"60204000000318","Nodes","318","21.000000","30.640836","Default Known Flow Node","Known Flow","300838.116626","686629.154016","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60204000000077","Nodes","77","21.000000","30.329339","DDS demands","Known Flow","300861.983913","686656.757602","","0.000000","","","","","-3.499999","","","","","-3.129762","-3.499999","","","","","","","D1 PROFILE","","","",""
"60204000003018","Nodes","3018","21.000000","31.415281","Default Known Flow Node","Known Flow","300583.539608","686693.850348","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60204000003028","Nodes","3028","21.000000","31.387979","Default Known Flow Node","Known Flow","300635.437293","686692.850015","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60204000003007","Nodes","3007","21.000000","35.582962","Default Known Flow Node","Known Flow","301392.908167","686341.828969","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60204000001010","Nodes","1010","21.000000","41.354926","Default Known Flow Node","Known Flow","301978.486823","686240.830510","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60204000003080","Nodes","3080","21.000000","37.307027","DDS demands","Known Flow","301573.829599","686708.508251","","0.000000","","","","","-0.970000","","","","","-0.867391","-0.970000","","","","","","","D1 PROFILE","","","",""
"60204000003054","Nodes","3054","21.000000","41.718859","Default Known Flow Node","Known Flow","298951.868870","686022.390482","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60204000003072","Nodes","3072","21.000000","41.845755","Default Known Flow Node","Known Flow","298963.711451","686029.318488","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60204000000184","Nodes","184","21.000000","49.521724","DDS demands","Known Flow","299445.056543","686113.604363","","0.000000","","","","","-8.979999","","","","","-8.030076","-8.979999","","","","","","","D1 PROFILE","","","",""
"60204000003085","Nodes","3 Orchard Terrace, Logger 9114","21.000000","34.231215","Val Log Cath","Known Flow","302568.914487","686131.279912","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60204000000048","Nodes","48","21.000000","26.642313","DDS demands","Known Flow","300269.239437","686571.601151","","0.000000","","","","","-3.430000","","","","","-3.067167","-3.430000","","","","","","","D1 PROFILE","","","",""
"60204000001008","Nodes","1008","21.000000","32.172180","Default Known Flow Node","Known Flow","300758.656711","686577.136030","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60204000003019","Nodes","3019","21.000000","34.990091","Default Known Flow Node","Known Flow","298670.582843","685951.573721","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60204000003059","Nodes","3059","21.000000","33.164068","Default Known Flow Node","Known Flow","298581.654402","686024.506883","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60204000003073","Nodes","3073","21.000000","33.739648","Default Known Flow Node","Known Flow","298596.570248","686033.272861","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60204000003068","Nodes","3068","21.000000","27.725684","Default Known Flow Node","Known Flow","300762.887996","686775.077087","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60204000000075","Nodes","75","21.000000","27.973731","DDS demands","Known Flow","300878.841028","686720.468072","","0.000000","","","","","-17.950000","","","","","-16.051212","-17.950000","","","","","","","D1 PROFILE","","","",""
"60204000003066","Nodes","3066","21.000000","27.725014","Default Known Flow Node","Known Flow","300761.589546","686747.239110","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60204000000223","Nodes","223","21.000000","27.733651","DDS demands","Known Flow","300970.900664","686726.647603","","0.000000","","","","","-1.690000","","","","","-1.511228","-1.690000","","","","","","","D1 PROFILE","","","",""
"60204000003011","Nodes","3011","21.000000","41.399601","Default Known Flow Node","Known Flow","301996.348332","686379.270980","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60204000003021","Nodes","3021","21.000000","41.357252","Default Known Flow Node","Known Flow","302031.741341","686383.182981","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60204000003070","Nodes","3070","21.000000","33.637522","Default Known Flow Node","Known Flow","298563.355412","686027.665032","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60204000003061","Nodes","3061","21.000000","27.809651","Default Known Flow Node","Known Flow","300760.826995","686721.906073","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60204000003012","Nodes","3012","21.000000","41.880633","Default Known Flow Node","Known Flow","301949.536657","686383.011091","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60204000003026","Nodes","3026","21.000000","27.794127","Default Known Flow Node","Known Flow","300806.949320","686761.590851","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60204000003075","Nodes","3075","21.000000","29.825523","Default Known Flow Node","Known Flow","302349.344428","686062.571893","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60204000003035","Nodes","3035","21.000000","23.575249","Default Known Flow Node","Known Flow","300155.294342","686494.024499","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60204000003034","Nodes","3034","21.000000","33.558787","Default Known Flow Node","Known Flow","300488.192921","686536.334022","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60204000003030","Nodes","3030","21.000000","41.399601","Default Known Flow Node","Known Flow","302022.307339","686393.058983","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60204000000212","Nodes","212","21.000000","35.181265","DDS demands","Known Flow","301231.779507","686410.939291","","0.000000","","","","","-3.390000","","","","","-3.031398","-3.390000","","","","","","","D1 PROFILE","","","",""
"60204000000005","Nodes","5","21.000000","27.904784","Default Known Flow Node","Known Flow","300873.226942","686749.183034","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60204000002010","Nodes","2010","21.000000","23.928097","DDS demands","Known Flow","297971.759236","685865.387840","","0.000000","","","","","-2.030000","","","","","-1.815262","-2.030000","","","","","","","D1 PROFILE","","","",""
"60204000002011","Nodes","2011","21.000000","25.693380","Default Known Flow Node","Known Flow","298029.816252","685904.524850","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60204000002012","Nodes","2012","21.000000","33.320262","DDS demands","Known Flow","298447.742366","685925.060856","","0.000000","","","","","-1.019999","","","","","-0.912102","-1.019999","","","","","","","D1 PROFILE","","","",""
"60204000002037","Nodes","2037","21.000000","34.196748","Default Known Flow Node","Known Flow","298582.042403","685906.168851","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60204000002014","Nodes","2014","21.000000","33.456601","Default Known Flow Node","Known Flow","298494.846379","686066.397894","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60204000002015","Nodes","60204000002015","21.000000","31.140785","Default Known Flow Node","Known Flow","298237.513736","685888.420424","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60204000002019","Nodes","60204000002019","21.000000","27.269788","Default Known Flow Node","Known Flow","298080.974097","685911.839576","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60204000002021","Nodes","2021","21.000000","34.684777","Default Known Flow Node","Known Flow","298663.235425","685874.436842","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60204000002022","Nodes","2022","21.000000","34.609464","DDS demands","Known Flow","298655.859423","685860.214838","","0.000000","","","","-8.529999","","","","","","-7.627678","-8.529999","","","","","","C4 PROFILE","","","","",""
"60204000002023","Nodes","2023","21.000000","35.780818","Default Known Flow Node","Known Flow","298694.347433","685950.465863","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
"60204000002024","Nodes","2024","21.000000","35.922414","Default Known Flow Node","Known Flow","298696.176434","685945.204861","","0.000000","","","","","","","","","","0.000000","0.000000","","","","","","","","","","",""
