"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(I2)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(I2)"
"60203800009841","Nodes","-1462493","21.000000","26.513429","DDS demands","Known Flow","361408.044498","707907.286838","","0.000000","","","","","-2.519999","","","","-2.253428","-2.519999","","","","","","","D1 PROFILE","","",""
"60203800009926","Nodes","-8","21.000000","49.228792","Default Known Flow Node","Known Flow","360819.627338","707218.147650","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60203800009930","Nodes","-93","21.000000","24.019778","DDS demands","Known Flow","361642.753562","707903.663837","","0.000000","","","","","-5.420000","","","","-4.846660","-5.420000","","","","","","","D1 PROFILE","","",""
"60203800009852","Nodes","-1462525","21.000000","24.170691","Default Known Flow Node","Known Flow","361719.892758","708067.389306","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60203800009853","Nodes","-1462526","21.000000","39.177526","Default Known Flow Node","Known Flow","360975.904381","707733.277790","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60203800009929","Nodes","-91","21.000000","24.019314","DDS demands","Known Flow","361658.411566","707894.126834","","0.000000","","","","","-1.809999","","","","-1.618534","-1.809999","","","","","","","D1 PROFILE","","",""
"60203800001000","Nodes","1000","21.000000","35.376944","DDS demands","Known Flow","361196.212889","707528.171892","","0.000000","","","","","-6.740000","","","","-6.027028","-6.740000","","","","","","","D1 PROFILE","","",""
"60203800001004","Nodes","1004","21.000000","37.086581","Default Known Flow Node","Known Flow","361088.152407","707636.444591","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60203800001005","Nodes","1005","21.000000","37.115294","Default Known Flow Node","Known Flow","361056.959779","707658.808974","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60203800001006","Nodes","P07115960, Pinkerton Steading Balcomie Road, 111.88","24.000000","23.864733","CSEP DDS Matched","Known Flow","361546.381070","708084.326276","","0.000000","","","","","","-111.879998","","","-100.045094","-111.879998","","","","","","","","DC PROFILE","",""
"60203800009902","Nodes","","21.000000","46.756890","Default Known Flow Node","Known Flow","360913.321364","707292.037670","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60203800009901","Nodes","","21.000000","45.213635","DDS demands","Known Flow","361006.417389","707266.111663","","0.000000","","","","","-3.020000","","","","-2.700538","-3.020000","","","","","","","D1 PROFILE","","",""
"60203800009900","Nodes","","21.000000","45.722020","DDS demands","Known Flow","360954.314375","707307.699674","","0.000000","","","","","-1.570000","","","","-1.403922","-1.570000","","","","","","","D1 PROFILE","","",""
"60203800009899","Nodes","","21.000000","39.429297","Default Known Flow Node","Known Flow","361034.301396","707736.854791","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60203800009898","Nodes","","21.000000","37.072439","Default Known Flow Node","Known Flow","361088.537411","707637.919764","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60203800009896","Nodes","","21.000000","45.646252","Default Known Flow Node","Known Flow","360951.828374","707252.312659","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60203800009895","Nodes","","21.000000","45.086307","Default Known Flow Node","Known Flow","360977.380381","707240.662656","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60203800009893","Nodes","","21.000000","42.309651","DDS demands","Known Flow","361039.392398","707417.452704","","0.000000","","","","","-8.199999","","","","-7.332586","-8.199999","","","","","","","D1 PROFILE","","",""
"60203800009892","Nodes","","21.000000","42.352822","Default Known Flow Node","Known Flow","361042.422399","707414.478703","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60203800009891","Nodes","","21.000000","28.359131","Default Known Flow Node","Known Flow","361319.635474","707744.641793","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60203800009890","Nodes","","21.000000","27.818569","DDS demands","Known Flow","361425.202503","707692.578779","","0.000000","","","","","-8.319999","","","","-7.439892","-8.319999","","","","","","","D1 PROFILE","","",""
"60203800009889","Nodes","","21.000000","45.734427","DDS demands","Known Flow","360950.338187","707314.977085","","0.000000","","","","","-7.929999","","","","-7.091147","-7.929999","","","","","","","D1 PROFILE","","",""
"60203800009888","Nodes","","21.000000","45.065118","DDS demands","Known Flow","360975.673707","707188.468481","","0.000000","","","","","-0.579999","","","","-0.518646","-0.579999","","","","","","","D1 PROFILE","","",""
"60203800009894","Nodes","","21.000000","45.149467","Default Known Flow Node","Known Flow","360972.274380","707165.769636","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60203800009887","Nodes","","21.000000","37.611762","Default Known Flow Node","Known Flow","361063.949405","707574.726747","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60203800009885","Nodes","","21.000000","39.863759","DDS demands","Known Flow","360878.647354","707490.529724","","0.000000","","","","","-9.460000","","","","-8.459301","-9.460000","","","","","","","D1 PROFILE","","",""
"60203800009884","Nodes","","21.000000","39.705355","DDS demands","Known Flow","360787.302329","707472.405719","","0.000000","","","","","-6.679999","","","","-5.973375","-6.679999","","","","","","","D1 PROFILE","","",""
"60203800009883","Nodes","","21.000000","37.311971","DDS demands","Known Flow","360767.331324","707451.518714","","0.000000","","","","","-9.159999","","","","-8.191036","-9.159999","","","","","","","D1 PROFILE","","",""
"60203800009882","Nodes","","21.000000","40.367246","DDS demands","Known Flow","360952.609374","707514.867731","","0.000000","","","","","-2.059999","","","","-1.842088","-2.059999","","","","","","","D1 PROFILE","","",""
"60203800009881","Nodes","","21.000000","38.870137","Default Known Flow Node","Known Flow","361066.016405","707901.293836","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60203800009880","Nodes","","21.000000","38.863500","Default Known Flow Node","Known Flow","361071.094406","707898.111835","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60203800009879","Nodes","","21.000000","31.287773","Default Known Flow Node","Known Flow","360970.129379","708084.622886","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60203800009878","Nodes","","21.000000","31.374471","DDS demands","Known Flow","360929.913368","708028.322870","","0.000000","","","","","-1.070000","","","","-0.956813","-1.070000","","","","","","","D1 PROFILE","","",""
"60203800009877","Nodes","","21.000000","38.896726","Default Known Flow Node","Known Flow","361041.645398","707915.963840","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60203800009875","Nodes","","21.000000","31.287773","Default Known Flow Node","Known Flow","360972.035380","708088.447887","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60203800009874","Nodes","","21.000000","31.287773","Default Known Flow Node","Known Flow","360977.869381","708090.586887","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60203800009873","Nodes","","21.000000","39.392175","Default Known Flow Node","Known Flow","361060.854404","707770.890800","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60203800009872","Nodes","","21.000000","39.349468","Default Known Flow Node","Known Flow","361095.964413","707763.695798","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60203800009876","Nodes","","21.000000","38.798741","Default Known Flow Node","Known Flow","361091.641412","707884.353831","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60203800009867","Nodes","","21.000000","39.392175","Default Known Flow Node","Known Flow","361058.530766","707749.710483","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60203800009870","Nodes","","21.000000","28.402193","DDS demands","Known Flow","361295.862468","707767.833800","","0.000000","-2.529999","","-1.980000","","-13.239999","","","","-15.872367","-17.749999","","","C1 PROFILE","","C3 PROFILE","","D1 PROFILE","","",""
"60203800009868","Nodes","","21.000000","31.287773","Default Known Flow Node","Known Flow","360970.813379","708085.777886","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60203800009871","Nodes","","21.000000","39.349468","Default Known Flow Node","Known Flow","361094.416413","707742.601793","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60203800009869","Nodes","","21.000000","28.398908","Default Known Flow Node","Known Flow","361301.932469","707760.784798","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60203800009865","Nodes","","21.000000","27.817051","Default Known Flow Node","Known Flow","361426.294810","707692.640554","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60203800009866","Nodes","","21.000000","27.804130","Default Known Flow Node","Known Flow","361431.741505","707690.140778","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60203800009858","Nodes","","21.000000","27.154006","DDS demands","Known Flow","361481.283266","707767.025355","","0.000000","","","-2.230000","","-14.959999","","","","-15.371605","-17.190000","","","","","C3 PROFILE","","D1 PROFILE","","",""
"60203800009864","Nodes","","21.000000","27.010703","Default Known Flow Node","Known Flow","361536.073533","707853.704823","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60203800009863","Nodes","","21.000000","25.854791","Default Known Flow Node","Known Flow","361449.057509","707956.508851","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60203800009862","Nodes","","21.000000","25.854791","Default Known Flow Node","Known Flow","361444.033508","707960.871852","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60203800009861","Nodes","","21.000000","24.567180","Default Known Flow Node","Known Flow","361613.507554","708214.280921","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60203800009860","Nodes","","21.000000","25.854791","Default Known Flow Node","Known Flow","361426.429503","707974.741856","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60203800009859","Nodes","","21.000000","25.985755","Default Known Flow Node","Known Flow","361421.038502","707968.324854","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60203800009857","Nodes","","21.000000","27.147499","DDS demands","Known Flow","361497.362522","707758.034797","","0.000000","","","","","-2.250000","","","","-2.011990","-2.250000","","","","","","","D1 PROFILE","","",""
"60203800009856","Nodes","","21.000000","24.543341","Default Known Flow Node","Known Flow","361548.127536","708181.836912","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60203800009897","Nodes","","21.000000","37.115294","Default Known Flow Node","Known Flow","361056.195402","707656.388769","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60203800009886","Nodes","","21.000000","37.379792","DDS demands","Known Flow","361088.817411","707556.503742","","0.000000","","","","","-9.489999","","","","-8.486127","-9.489999","","","","","","","D1 PROFILE","","",""
"60203800009855","Nodes","","21.000000","24.170691","Default Known Flow Node","Known Flow","361720.504583","708066.800881","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60203800000001","Nodes","","21.000000","24.597680","Default Known Flow Node","Known Flow","361583.948433","708167.147978","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60203800000135","Nodes","135","21.000000","39.429297","DDS demands","Known Flow","361034.017630","707735.197614","","0.000000","","","","","-5.070000","","","","-4.533684","-5.070000","","","","","","","D1 PROFILE","","",""
"60203800000075","Nodes","75","21.000000","39.451760","DDS demands","Known Flow","361024.584248","707784.046523","","0.000000","","","","","-2.190000","","","","-1.958337","-2.190000","","","","","","","D1 PROFILE","","",""
"60203800000023","Nodes","23","21.000000","39.361316","DDS demands","Known Flow","361029.121489","707765.855808","","0.000000","","","","","-3.540000","","","","-3.165531","-3.540000","","","","","","","D1 PROFILE","","",""
"60203800000073","Nodes","73","21.000000","39.374405","DDS demands","Known Flow","361011.939390","707831.714817","","0.000000","","","","","-1.679999","","","","-1.502286","-1.679999","","","","","","","D1 PROFILE","","",""
"60203800000134","Nodes","134","21.000000","36.660592","DDS demands","Known Flow","361101.905415","707685.052777","","0.000000","","","","","-14.040000","","","","-12.554819","-14.040000","","","","","","","D1 PROFILE","","",""
"60203800000024","Nodes","24","21.000000","38.636506","DDS demands","Known Flow","361120.573420","707486.770723","","0.000000","","","","","-3.229999","","","","-2.888323","-3.229999","","","","","","","D1 PROFILE","","",""
"60203800000117","Nodes","117","21.000000","37.576518","DDS demands","Known Flow","361061.367404","707542.631738","","0.000000","","","","","-5.619999","","","","-5.025504","-5.619999","","","","","","","D1 PROFILE","","",""
"60203800000039","Nodes","39","21.000000","38.613180","DDS demands","Known Flow","361126.171421","707486.344723","","0.000000","","","","","-8.390000","","","","-7.502488","-8.390000","","","","","","","D1 PROFILE","","",""
"60203800000114","Nodes","114","21.000000","39.392175","Default Known Flow Node","Known Flow","361032.428396","707751.602795","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60203800000205","Nodes","205","21.000000","39.430608","Default Known Flow Node","Known Flow","361020.901393","707796.672807","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60203800000126","Nodes","126","21.000000","45.631954","DDS demands","Known Flow","360911.412363","707194.605644","","0.000000","","","","","-5.680000","","","","-5.079157","-5.680000","","","","","","","D1 PROFILE","","",""
"60203800001001","Nodes","1001","21.000000","44.868992","Default Known Flow Node","Known Flow","361024.174394","707145.674630","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60203800000058","Nodes","58","21.000000","44.183766","DDS demands","Known Flow","361035.720397","707123.957624","","0.000000","","","","","-5.989999","","","","-5.356365","-5.989999","","","","","","","D1 PROFILE","","",""
"60203800001002","Nodes","1002","21.000000","35.366439","DDS demands","Known Flow","361216.102446","707558.771743","","0.000000","","","","","-2.039999","","","","-1.824204","-2.039999","","","","","","","D1 PROFILE","","",""
"60203800000148","Nodes","148","21.000000","28.916807","DDS demands","Known Flow","361270.069461","707747.415794","","0.000000","","","-2.369999","","-8.590000","","","","-9.800628","-10.960000","","","","","C3 PROFILE","","D1 PROFILE","","",""
"60203800000021","Nodes","21","21.000000","31.382102","DDS demands","Known Flow","360924.389367","708020.153868","","0.000000","-5.489999","","","","-6.760000","","","","-10.954168","-12.249999","","","C1 PROFILE","","","","D1 PROFILE","","",""
"60203800000170","Nodes","170","21.000000","24.583491","DDS demands","Known Flow","361584.805928","708165.763277","","0.000000","","","","","-1.949999","","","","-1.743724","-1.949999","","","","","","","D1 PROFILE","","",""
"60203800000002","Nodes","-18","21.000000","42.904547","Default Known Flow Node","Known Flow","360930.334368","707414.552703","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60203800000003","Nodes","-63","21.000000","28.953627","Default Known Flow Node","Known Flow","361275.159389","707744.203588","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60203800019927","Nodes","-85","21.000000","39.359729","Default Known Flow Node","Known Flow","360994.045528","707826.037984","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60203800009717","Nodes","","21.000000","24.019641","Default Known Flow Node","Known Flow","361646.715599","707899.839142","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
"60203800000180","Nodes","","0.000000","28.411545","Default Known Flow Node","Known Flow","361231.646884","707864.547408","","0.000000","","","","","","","","","0.000000","0.000000","","","","","","","","","",""
