"NAME","TYPE","FlowCategoryTotalVolumetricFlow","FlowCategoryTotalThermalFlow","FlowCategoryMultiplier","FlowCategoryType","CategoryActive"
"Base Volumetric","Flow Categories","0.000000","0.000000","1.000000","Volumetric","-1.000000"
"Base Thermal","Flow Categories","","","1.000000","Thermal","-1.000000"
"D1","Flow Categories","-986.949999","0.000000","1.000000","Volumetric","-1.000000"
"C1","Flow Categories","-16.310000","0.000000","1.000000","Volumetric","-1.000000"
"C2","Flow Categories","-2.769999","0.000000","1.000000","Volumetric","-1.000000"
"C4","Flow Categories","-10.589999","0.000000","1.000000","Volumetric","-1.000000"
"Base Diversified Volumetric","Flow Categories","","","1.000000","Diversified Volumetric","-1.000000"
"Base Diversified Thermal","Flow Categories","","","1.000000","Diversified Thermal","-1.000000"
"IM","Flow Categories","0.000000","0.000000","1.000000","Volumetric","0"
"DM","Flow Categories","0.000000","0.000000","1.000000","Volumetric","0"
"DL","Flow Categories","0.000000","0.000000","1.000000","Volumetric","0"
"DC","Flow Categories","-40.889998","0.000000","1.000000","Volumetric","-1.000000"
