"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C2)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)"
"60206500000018","Nodes","","21.000000","24.247177","DDS demands","Known Flow","337301.875000","723646.535000","","0.000000","","","-12.060000","-10.784268","-12.060000","","","","","D1 PROFILE"
"60206500000019","Nodes","","21.000000","24.104837","DDS demands","Known Flow","337290.500000","723622.285000","","0.000000","","","-5.300000","-4.739355","-5.300000","","","","","D1 PROFILE"
"60206500000035","Nodes","","21.000000","23.081506","DDS demands","Known Flow","337290.125000","723775.535000","","0.000000","","","-9.020000","-8.065845","-9.020000","","","","","D1 PROFILE"
"60206500000016","Nodes","","21.000000","24.951970","DDS demands","Known Flow","337347.625000","723640.660000","","0.000000","","","-8.109999","-7.252106","-8.109999","","","","","D1 PROFILE"
"60206500000061","Nodes","","21.000000","24.238363","Default Known Flow Node","Known Flow","337285.000000","723638.410000","","0.000000","","","","0.000000","0.000000","","","","",""
"60206500000017","Nodes","","21.000000","24.896704","DDS demands","Known Flow","337352.375000","723680.160000","","0.000000","","","-4.819999","-4.310130","-4.819999","","","","","D1 PROFILE"
"60206500000023","Nodes","","21.000000","25.443241","DDS demands","Known Flow","337455.250000","723625.660000","","0.000000","","","-15.659999","-14.003452","-15.659999","","","","","D1 PROFILE"
"60206500000058","Nodes","","21.000000","24.941150","Default Known Flow Node","Known Flow","337365.500000","723673.035000","","0.000000","","","","0.000000","0.000000","","","","",""
"60206500000052","Nodes","","21.000000","25.443241","Default Known Flow Node","Known Flow","337467.875000","723661.910000","","0.000000","","","","0.000000","0.000000","","","","",""
"60206500000031","Nodes","","21.000000","26.411922","DDS demands","Known Flow","337563.500000","723665.910000","","0.000000","","","-11.560000","-10.337159","-11.560000","","","","","D1 PROFILE"
"60206500000067","Nodes","","21.000000","25.352296","Default Known Flow Node","Known Flow","337475.625000","723770.285000","","0.000000","","","","0.000000","0.000000","","","","",""
"60206500000034","Nodes","","21.000000","25.162546","DDS demands","Known Flow","337501.875000","723773.660000","","0.000000","","","-11.939999","-10.676961","-11.939999","","","","","D1 PROFILE"
"60206500000041","Nodes","","21.000000","27.935479","DDS demands","Known Flow","337677.750000","723676.910000","","0.000000","","","-14.140000","-12.644242","-14.140000","","","","","D1 PROFILE"
"60206500000042","Nodes","","21.000000","27.928992","DDS demands","Known Flow","337672.875000","723707.910000","","0.000000","","","-7.159999","-6.402599","-7.159999","","","","","D1 PROFILE"
"60206500000055","Nodes","","21.000000","42.279609","Default Known Flow Node","Known Flow","337955.125000","723839.035000","","0.000000","","","","0.000000","0.000000","","","","",""
"60206500000021","Nodes","","21.000000","42.279609","DDS demands","Known Flow","337955.125000","723827.535000","","0.000000","","","-8.220000","-7.350471","-8.220000","","","","","D1 PROFILE"
"60206500000014","Nodes","","21.000000","30.691871","DDS demands","Known Flow","337778.875000","723699.410000","","0.000000","","","-4.010000","-3.585814","-4.010000","","","","","D1 PROFILE"
"60206500000064","Nodes","","21.000000","27.791514","Default Known Flow Node","Known Flow","337667.750000","723752.785000","","0.000000","","","","0.000000","0.000000","","","","",""
"60206500000045","Nodes","","21.000000","27.757620","DDS demands","Known Flow","337597.000000","723740.285000","","0.000000","","","-2.700000","-2.414388","-2.700000","","","","","D1 PROFILE"
"60206500000063","Nodes","","21.000000","27.687553","Default Known Flow Node","Known Flow","337569.500000","723726.410000","","0.000000","","","","0.000000","0.000000","","","","",""
"60206500000043","Nodes","","21.000000","27.785312","DDS demands","Known Flow","337667.250000","723757.035000","","0.000000","","","-6.049999","-5.410018","-6.049999","","","","","D1 PROFILE"
"60206500000065","Nodes","","21.000000","23.567320","DDS demands","Known Flow","337257.875630","723709.866438","","0.000000","","","-5.389999","-4.819834","-5.389999","","","","","D1 PROFILE"
"60206500000011","Nodes","","21.000000","30.984310","DDS demands","Known Flow","337792.875000","723700.535000","","0.000000","","","-5.280000","-4.721470","-5.280000","","","","","D1 PROFILE"
"60206500000013","Nodes","","21.000000","30.836036","DDS demands","Known Flow","337805.625000","723635.160000","","0.000000","","","-8.209999","-7.341529","-8.209999","","","","","D1 PROFILE"
"60206500000036","Nodes","","21.000000","32.243171","DDS demands","Known Flow","337838.000000","723705.785000","","0.000000","","","-7.600000","-6.796056","-7.600000","","","","","D1 PROFILE"
"60206500000068","Nodes","","21.000000","29.786798","DDS demands","Known Flow","337748.101723","723692.571494","","0.000000","","","-9.609999","-8.593433","-9.609999","","","","","D1 PROFILE"
"60206500000012","Nodes","","21.000000","36.794725","DDS demands","Known Flow","337965.125000","723714.785000","","0.000000","","","-4.969999","-4.444263","-4.969999","","","","","D1 PROFILE"
"60206500000038","Nodes","","21.000000","30.655162","DDS demands","Known Flow","337761.875000","723572.535000","","0.000000","","","-14.399999","-12.876737","-14.399999","","","","","D1 PROFILE"
"60206500000039","Nodes","","21.000000","30.588950","DDS demands","Known Flow","337662.000000","723626.910000","","0.000000","","","-4.230000","-3.782541","-4.230000","","","","","D1 PROFILE"
"60206500000047","Nodes","","21.000000","36.773076","DDS demands","Known Flow","337960.500000","723754.535000","","0.000000","","","-2.759999","-2.468041","-2.759999","","","","","D1 PROFILE"
"60206500000009","Nodes","","21.000000","42.282227","DDS demands","Known Flow","337955.125000","723823.410000","","0.000000","","","-3.520000","-3.147647","-3.520000","","","","","D1 PROFILE"
"60206500000070","Nodes","","21.000000","42.281290","Default Known Flow Node","Known Flow","337952.500000","723805.785000","","0.000000","","","","0.000000","0.000000","","","","",""
"60206500000022","Nodes","","21.000000","41.094090","DDS demands","Known Flow","337818.625000","723826.285000","","0.000000","","","-13.720000","-12.268670","-13.720000","","","","","D1 PROFILE"
"60206500000046","Nodes","","21.000000","27.572012","DDS demands","Known Flow","337556.625000","723758.035000","","0.000000","","","-7.580000","-6.778171","-7.580000","","","","","D1 PROFILE"
"60206500000056","Nodes","","21.000000","27.643346","Default Known Flow Node","Known Flow","337562.875000","723724.410000","","0.000000","","","","0.000000","0.000000","","","","",""
"60206500000076","Nodes","","21.000000","27.540052","Default Known Flow Node","Known Flow","337684.000000","723830.785000","","0.000000","","","","0.000000","0.000000","","","","",""
"60206500000051","Nodes","","21.000000","27.746023","Default Known Flow Node","Known Flow","337659.875000","723769.035000","","0.000000","","","","0.000000","0.000000","","","","",""
"60206500000044","Nodes","","21.000000","27.450736","DDS demands","Known Flow","337636.500000","723812.535000","","0.000000","","","-6.579999","-5.883953","-6.579999","","","","","D1 PROFILE"
"60206500000062","Nodes","","21.000000","27.540052","Default Known Flow Node","Known Flow","337710.125000","723847.410000","","0.000000","","","","0.000000","0.000000","","","","",""
"60206500000037","Nodes","","21.000000","31.624332","DDS demands","Known Flow","337753.750000","723818.410000","","0.000000","","","-9.509999","-8.504012","-9.509999","","","","","D1 PROFILE"
"60206500000057","Nodes","","21.000000","31.895656","Default Known Flow Node","Known Flow","337802.000000","723789.535000","","0.000000","","","","0.000000","0.000000","","","","",""
"60206500000024","Nodes","","21.000000","42.274144","DDS demands","Known Flow","337942.250000","723801.660000","","0.000000","","","-2.499999","-2.235544","-2.499999","","","","","D1 PROFILE"
"60206500000008","Nodes","","21.000000","42.320927","DDS demands","Known Flow","338039.750000","723816.785000","","0.000000","","","-8.640000","-7.726043","-8.640000","","","","","D1 PROFILE"
"60206500000059","Nodes","","21.000000","44.146397","Default Known Flow Node","Known Flow","338094.750000","723848.535000","","0.000000","","","","0.000000","0.000000","","","","",""
"60206500000077","Nodes","","21.000000","44.146397","Default Known Flow Node","Known Flow","338097.500000","723848.285000","","0.000000","","","","0.000000","0.000000","","","","",""
"60206500000054","Nodes","","21.000000","44.381729","Default Known Flow Node","Known Flow","338021.000000","723984.410000","","0.000000","","","","0.000000","0.000000","","","","",""
"60206500000081","Nodes","","21.000000","44.381729","Default Known Flow Node","Known Flow","338023.250000","723986.535000","","0.000000","","","","0.000000","0.000000","","","","",""
"60206500000007","Nodes","","21.000000","36.222242","DDS demands","Known Flow","338252.625000","723821.535000","","0.000000","","","-7.590000","-6.787114","-7.590000","","","","","D1 PROFILE"
"60206500000073","Nodes","","21.000000","36.222242","Default Known Flow Node","Known Flow","338257.375000","723820.785000","","0.000000","","","","0.000000","0.000000","","","","",""
"60206500000015","Nodes","","21.000000","36.503495","DDS demands","Known Flow","338168.250000","723836.660000","","0.000000","","","-8.560000","-7.654505","-8.560000","","","","","D1 PROFILE"
"60206500000004","Nodes","","21.000000","44.091308","DDS demands","Known Flow","338038.750000","723854.160000","","0.000000","","","-4.500000","-4.023980","-4.500000","","","","","D1 PROFILE"
"60206500000003","Nodes","","21.000000","44.084651","DDS demands","Known Flow","338015.250000","723856.285000","","0.000000","","","-2.019999","-1.806320","-2.019999","","","","","D1 PROFILE"
"60206500000005","Nodes","","21.000000","44.280650","Default Known Flow Node","Known Flow","338048.375000","723854.410000","","0.000000","","","","0.000000","0.000000","","","","",""
"60206500000060","Nodes","","21.000000","41.633717","DDS demands","Known Flow","337868.632969","723911.731669","","0.000000","","","-7.940000","-7.100090","-7.940000","","","","","D1 PROFILE"
"60206500000048","Nodes","","21.000000","44.167862","DDS demands","Known Flow","338084.375000","723851.285000","","0.000000","","","-1.360000","-1.216136","-1.360000","","","","","D1 PROFILE"
"60206500000049","Nodes","","21.000000","43.903319","DDS demands","Known Flow","338121.750000","723783.785000","","0.000000","","","-6.800000","-6.080681","-6.800000","","","","","D1 PROFILE"
