"NAME","TYPE","FlowCategoryTotalVolumetricFlow","FlowCategoryTotalThermalFlow","FlowCategoryMultiplier","FlowCategoryType","CategoryActive"
"Base Volumetric","Flow Categories","0.000000","0.000000","1.000000","Volumetric","-1.000000"
"Base Thermal","Flow Categories","","","1.000000","Thermal","-1.000000"
"D1","Flow Categories","-1149.750004","0.000000","1.000000","Volumetric","-1.000000"
"C2","Flow Categories","-1.850000","0.000000","1.000000","Volumetric","-1.000000"
"C1","Flow Categories","-5.670000","0.000000","1.000000","Volumetric","-1.000000"
"C3","Flow Categories","-83.339998","0.000000","1.000000","Volumetric","-1.000000"
"C4","Flow Categories","-5.739999","0.000000","1.000000","Volumetric","-1.000000"
"I2","Flow Categories","-12.000000","0.000000","1.000000","Volumetric","-1.000000"
"Base Diversified Volumetric","Flow Categories","","","1.000000","Diversified Volumetric","-1.000000"
"Base Diversified Thermal","Flow Categories","","","1.000000","Diversified Thermal","-1.000000"
"PL-AF","Flow Categories","","","1.000000","Volumetric","-1.000000"
"DL","Flow Categories","","","1.000000","Volumetric","0"
