"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)"
"60206800000218","Nodes","","21.000000","22.427680","Default Known Flow Node","Known Flow","333985.252886","729382.344667","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60206800000120","Nodes","120","21.000000","29.379324","DDS demands","Known Flow","335070.456331","730301.752931","","0.000000","","","","-14.460000","","-12.930391","-14.460000","","","","","","D1 PROFILE",""
"60206800000146","Nodes","146","21.000000","28.237849","Default Known Flow Node","Known Flow","334598.735765","729818.074425","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60206800000127","Nodes","127","21.000000","21.944424","DDS demands","Known Flow","333844.901237","729333.800384","","0.000000","","","","-10.979999","","-9.818512","-10.979999","","","","","","D1 PROFILE",""
"60206800000239","Nodes","","21.000000","21.959387","Default Known Flow Node","Known Flow","333840.468508","729370.074469","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60206800000128","Nodes","128","21.000000","21.721877","DDS demands","Known Flow","333575.383925","729331.454667","","0.000000","","","","-11.539999","","-10.319274","-11.539999","","","","","","D1 PROFILE",""
"60206800000212","Nodes","","21.000000","22.427680","Default Known Flow Node","Known Flow","333985.371144","729379.986966","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60206800000201","Nodes","","21.000000","22.340283","Default Known Flow Node","Known Flow","333985.669093","729375.114095","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60206800000070","Nodes","70","21.000000","22.339640","DDS demands","Known Flow","333982.144035","729365.559677","","0.000000","","","","-1.479999","","-1.323442","-1.479999","","","","","","D1 PROFILE",""
"60206800000067","Nodes","67","21.000000","22.385302","DDS demands","Known Flow","334073.769712","729353.174067","","0.000000","","","","-22.930000","","-20.504417","-22.930000","","","","","","D1 PROFILE",""
"60206800000068","Nodes","68","21.000000","22.486270","Default Known Flow Node","Known Flow","334059.911775","729376.456103","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60206800000137","Nodes","137","21.000000","23.979330","DDS demands","Known Flow","334285.294384","729474.648134","","0.000000","","","","-6.769999","","-6.053854","-6.769999","","","","","","D1 PROFILE",""
"60206800000069","Nodes","69","21.000000","22.440541","DDS demands","Known Flow","334056.811944","729385.468207","","0.000000","","","","-10.689999","","-9.559189","-10.689999","","","","","","D1 PROFILE",""
"60206800000251","Nodes","","21.000000","22.479461","Default Known Flow Node","Known Flow","334035.448722","729376.226620","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60206800000139","Nodes","139","21.000000","24.236790","DDS demands","Known Flow","334349.601135","729487.193710","","0.000000","","","","-2.539999","","-2.271313","-2.539999","","","","","","D1 PROFILE",""
"60206800000147","Nodes","147","21.000000","28.273532","Default Known Flow Node","Known Flow","334597.476203","729817.137799","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60206800000034","Nodes","34","21.000000","26.206087","DDS demands","Known Flow","334726.202601","729926.032221","","0.000000","","","","-18.729999","","-16.748701","-18.729999","","","","","","D1 PROFILE",""
"60206800000278","Nodes","","21.000000","26.221704","Default Known Flow Node","Known Flow","334757.709871","729922.298267","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60206800000105","Nodes","105","21.000000","26.318846","DDS demands","Known Flow","334797.554403","729917.341124","","0.000000","","","","-10.110000","","-9.040542","-10.110000","","","","","","D1 PROFILE",""
"60206800000033","Nodes","33","21.000000","26.972625","DDS demands","Known Flow","334782.918988","729832.170426","","0.000000","","","","-13.990000","","-12.510108","-13.990000","","","","","","D1 PROFILE",""
"60206800000035","Nodes","35","21.000000","27.490492","DDS demands","Known Flow","334910.088288","729982.941845","","0.000000","","","","-8.050000","","-7.198454","-8.050000","","","","","","D1 PROFILE",""
"60206800000062","Nodes","62","21.000000","28.262151","DDS demands","Known Flow","334599.084203","729808.789797","","0.000000","","","","-9.829999","","-8.790161","-9.829999","","","","","","D1 PROFILE",""
"60206800000074","Nodes","74","21.000000","28.170616","DDS demands","Known Flow","334710.329233","729817.532800","","0.000000","","","","-4.460000","","-3.988211","-4.460000","","","","","","D1 PROFILE",""
"60206800000063","Nodes","63","21.000000","27.706009","DDS demands","Known Flow","334542.206188","729775.498788","","0.000000","","","","-11.060000","","-9.890050","-11.060000","","","","","","D1 PROFILE",""
"60206800000031","Nodes","31","21.000000","26.548100","DDS demands","Known Flow","334592.181406","729722.325358","","0.000000","","","","-9.549999","","-8.539781","-9.549999","","","","","","D1 PROFILE",""
"60206800000032","Nodes","32","21.000000","26.716669","DDS demands","Known Flow","334559.278192","729772.827787","","0.000000","","","","-5.440000","","-4.864545","-5.440000","","","","","","D1 PROFILE",""
"60206800000104","Nodes","104","21.000000","26.082477","DDS demands","Known Flow","334839.325269","729960.729838","","0.000000","","","","-4.990000","","-4.462147","-4.990000","","","","","","D1 PROFILE",""
"60206800000280","Nodes","","21.000000","27.372160","Default Known Flow Node","Known Flow","334908.377447","729967.389792","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60206800000028","Nodes","28","21.000000","26.942329","DDS demands","Known Flow","334922.909291","729890.913819","","0.000000","","","","-20.330000","","-18.179449","-20.330000","","","","","","D1 PROFILE",""
"60206800000216","Nodes","","21.000000","40.619053","Default Known Flow Node","Known Flow","334471.278168","730453.111972","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60206800000285","Nodes","","21.000000","40.757719","Default Known Flow Node","Known Flow","334471.989863","730455.842338","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60206800000238","Nodes","","21.000000","40.619053","Default Known Flow Node","Known Flow","334470.144168","730453.457973","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60206800000002","Nodes","Invergowrie DG, Tel, Clocked, Site ID 1704","21.000000","41.000000","Default Known Pressure Node","Known Pressure","334472.123169","730459.988974","","4144.999859","","","","","","704.214462","787.519978","","","","","","",""
"60206800000113","Nodes","113","21.000000","30.593276","Default Known Flow Node","Known Flow","334766.972487","730206.735722","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60206800000296","Nodes","","21.000000","30.544439","Default Known Flow Node","Known Flow","334737.479241","730229.376912","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60206800000043","Nodes","43","21.000000","29.137846","DDS demands","Known Flow","334825.052582","730150.740881","","0.000000","","","","-12.619999","","-11.285030","-12.619999","","","","","","D1 PROFILE",""
"60206800000235","Nodes","","21.000000","37.152614","Default Known Flow Node","Known Flow","334534.727186","730461.393975","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60206800000217","Nodes","","21.000000","37.152614","Default Known Flow Node","Known Flow","334551.492190","730456.782973","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60206800000288","Nodes","","21.000000","29.123760","Default Known Flow Node","Known Flow","334764.942248","730135.249886","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60206800000248","Nodes","","21.000000","29.123760","Default Known Flow Node","Known Flow","334749.062244","730130.515885","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60206800000289","Nodes","","21.000000","29.123760","Default Known Flow Node","Known Flow","334766.524762","730148.585005","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60206800000243","Nodes","","21.000000","29.123760","Default Known Flow Node","Known Flow","334756.408246","730150.015890","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60206800000290","Nodes","","21.000000","29.080482","Default Known Flow Node","Known Flow","334791.653256","730155.511891","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60206800000257","Nodes","","21.000000","27.875816","DDS demands","Known Flow","334809.575260","730166.764895","","0.000000","-5.070000","","","","","-4.533684","-5.070000","","","C1 PROFILE","","","",""
"60206800000115","Nodes","115","21.000000","36.960379","DDS demands","Known Flow","334520.318652","730490.017402","","0.000000","","","","-5.090000","","-4.551569","-5.090000","","","","","","D1 PROFILE",""
"60206800000054","Nodes","54","21.000000","38.637517","DDS demands","Known Flow","334508.593179","730443.413970","","0.000000","-27.900000","","","-10.450000","","-34.293256","-38.349999","","","C1 PROFILE","","","D1 PROFILE",""
"60206800000103","Nodes","103","21.000000","36.319746","DDS demands","Known Flow","334567.088194","730427.589966","","0.000000","","","","-1.240000","","-1.108830","-1.240000","","","","","","D1 PROFILE",""
"60206800000213","Nodes","","21.000000","36.423616","Default Known Flow Node","Known Flow","334564.378194","730428.358966","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60206800000071","Nodes","71","21.000000","35.406455","DDS demands","Known Flow","334590.004201","730421.645964","","0.000000","","","","-2.150000","","-1.922568","-2.150000","","","","","","D1 PROFILE",""
"60206800000210","Nodes","","21.000000","35.211857","Default Known Flow Node","Known Flow","334571.868196","730401.766958","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60206800000058","Nodes","58","21.000000","31.837731","DDS demands","Known Flow","334669.683222","730400.062958","","0.000000","","","-4.289999","-13.309999","","-15.738234","-17.599999","","","","","C4 PROFILE","D1 PROFILE",""
"60206800000208","Nodes","","21.000000","30.786194","Default Known Flow Node","Known Flow","334756.595819","730376.723294","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60206800000119","Nodes","119","21.000000","30.751674","Default Known Flow Node","Known Flow","334757.907246","730328.758939","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60206800000112","Nodes","112","21.000000","30.724203","Default Known Flow Node","Known Flow","334762.691248","730213.384907","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60206800000132","Nodes","132","21.000000","30.860428","DDS demands","Known Flow","334652.311218","730266.593922","","0.000000","-7.119999","","","-1.139999","","-7.386239","-8.259999","","","C1 PROFILE","","","D1 PROFILE",""
"60206800000110","Nodes","110","21.000000","30.860140","DDS demands","Known Flow","334648.388217","730266.779922","","0.000000","","-3.150000","","-15.689999","","-16.847065","-18.839999","","","","C2 PROFILE","","D1 PROFILE",""
"60206800000118","Nodes","118","21.000000","29.187081","Default Known Flow Node","Known Flow","334636.452213","730014.261853","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60206800000117","Nodes","117","21.000000","28.992261","DDS demands","Known Flow","334646.400216","730095.555875","","0.000000","","","","-5.409999","","-4.837718","-5.409999","","","","","","D1 PROFILE",""
"60206800000134","Nodes","134","21.000000","29.190806","Default Known Flow Node","Known Flow","334629.576211","730015.143853","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60206800000133","Nodes","133","21.000000","29.234715","DDS demands","Known Flow","334621.945209","730017.619854","","0.000000","","","","-21.810000","","-19.502891","-21.810000","","","","","","D1 PROFILE",""
"60206800000293","Nodes","","21.000000","30.295702","Default Known Flow Node","Known Flow","334641.709215","730184.502899","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60206800000061","Nodes","61","21.000000","29.069189","DDS demands","Known Flow","334714.168644","730004.291378","","0.000000","","","","-12.210000","","-10.918401","-12.210000","","","","","","D1 PROFILE",""
"60206800000038","Nodes","38","21.000000","28.392515","DDS demands","Known Flow","334966.900303","730113.835880","","0.000000","","","","-3.930000","","-3.514276","-3.930000","","","","","","D1 PROFILE",""
"60206800000037","Nodes","37","21.000000","28.481841","DDS demands","Known Flow","334924.151292","730116.387881","","0.000000","","","","-2.840000","","-2.539578","-2.840000","","","","","","D1 PROFILE",""
"60206800000039","Nodes","39","21.000000","28.550445","DDS demands","Known Flow","334924.894292","730123.754883","","0.000000","","","","-1.179999","","-1.055177","-1.179999","","","","","","D1 PROFILE",""
"60206800000040","Nodes","40","21.000000","28.673164","DDS demands","Known Flow","334921.513291","730154.122891","","0.000000","","","","-11.209999","","-10.024182","-11.209999","","","","","","D1 PROFILE",""
"60206800000050","Nodes","50","21.000000","28.882137","DDS demands","Known Flow","334940.258307","730321.347695","","0.000000","","","","-13.040000","","-11.660601","-13.040000","","","","","","D1 PROFILE",""
"60206800000041","Nodes","41","21.000000","29.226484","DDS demands","Known Flow","334831.366266","730149.781890","","0.000000","","","","-3.960000","","-3.541102","-3.960000","","","","","","D1 PROFILE",""
"60206800000046","Nodes","46","21.000000","29.514866","DDS demands","Known Flow","334836.064268","730204.633905","","0.000000","","","","-22.440000","","-20.066249","-22.440000","","","","","","D1 PROFILE",""
"60206800000301","Nodes","","21.000000","29.976797","Default Known Flow Node","Known Flow","334850.748734","730322.183738","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60206800000292","Nodes","","21.000000","29.351964","Default Known Flow Node","Known Flow","334830.189545","730161.622206","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60206800000051","Nodes","51","21.000000","28.668890","Default Known Flow Node","Known Flow","334988.208309","730306.857933","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60206800000114","Nodes","114","21.000000","29.108298","Default Known Flow Node","Known Flow","334867.602276","730342.113942","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60206800000203","Nodes","","21.000000","30.068402","Default Known Flow Node","Known Flow","334854.174386","730345.588298","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60206800000045","Nodes","45","21.000000","30.066654","DDS demands","Known Flow","334853.585272","730343.071943","","0.000000","","","","-16.100000","","-14.396908","-16.100000","","","","","","D1 PROFILE",""
"60206800000116","Nodes","116","21.000000","30.665122","DDS demands","Known Flow","334809.181260","730356.768946","","0.000000","","","","-0.319999","","-0.286149","-0.319999","","","","","","D1 PROFILE",""
"60206800000048","Nodes","48","21.000000","30.796614","DDS demands","Known Flow","334757.053246","730370.380950","","0.000000","","","","-18.790001","","-16.802355","-18.790001","","","","","","D1 PROFILE",""
"60206800000215","Nodes","","21.000000","38.534313","Default Known Flow Node","Known Flow","334511.310179","730442.719970","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60206800000234","Nodes","","21.000000","38.534313","Default Known Flow Node","Known Flow","334504.531177","730427.313965","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60206800000214","Nodes","","21.000000","37.152614","Default Known Flow Node","Known Flow","334545.278691","730433.489847","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60206800000233","Nodes","","21.000000","37.152614","Default Known Flow Node","Known Flow","334568.738195","730452.385972","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60206800000211","Nodes","","21.000000","35.211857","Default Known Flow Node","Known Flow","334555.133191","730406.149960","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60206800000240","Nodes","","21.000000","35.211857","Default Known Flow Node","Known Flow","334551.778190","730410.818961","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60206800000229","Nodes","","21.000000","36.423616","Default Known Flow Node","Known Flow","334564.981194","730430.436966","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60206800000072","Nodes","72","21.000000","35.016709","DDS demands","Known Flow","334558.891192","730381.307953","","0.000000","-4.619999","","","-6.749999","","-10.167256","-11.369999","","","C1 PROFILE","","","D1 PROFILE",""
"60206800000244","Nodes","","21.000000","29.212914","Default Known Flow Node","Known Flow","334617.889208","730012.916853","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60206800000049","Nodes","49","21.000000","30.541579","DDS demands","Known Flow","334744.590243","730287.848927","","0.000000","","","","-5.320000","","-4.757239","-5.320000","","","","","","D1 PROFILE",""
"60206800000202","Nodes","","21.000000","30.760431","Default Known Flow Node","Known Flow","334750.400244","730331.015939","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60206800000259","Nodes","","21.000000","30.760431","Default Known Flow Node","Known Flow","334750.127244","730328.495939","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60206800000207","Nodes","","21.000000","30.785120","Default Known Flow Node","Known Flow","334758.559708","730376.195908","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60206800000253","Nodes","","21.000000","30.828254","Default Known Flow Node","Known Flow","334761.624247","730375.372951","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60206800000295","Nodes","","21.000000","30.604193","Default Known Flow Node","Known Flow","334767.767432","730212.763236","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60206800000250","Nodes","","21.000000","29.351964","Default Known Flow Node","Known Flow","334829.874266","730159.313893","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60206800000303","Nodes","","21.000000","30.000444","Default Known Flow Node","Known Flow","334851.495199","730327.680689","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60206800000227","Nodes","","21.000000","29.976797","Default Known Flow Node","Known Flow","334875.641278","730315.130935","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60206800000302","Nodes","","21.000000","30.000444","Default Known Flow Node","Known Flow","334860.612274","730325.659938","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
"60206800000206","Nodes","","21.000000","30.099604","Default Known Flow Node","Known Flow","334853.027986","730354.016500","","0.000000","","","","","","0.000000","0.000000","","","","","","",""
