"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DH)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(IC)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-PL)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DH)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(IC)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-PL)"
"60201700002479","Nodes","2479","21.000000","28.927211","DDS demands","Known Flow","311874.050019","704701.531965","","0.000000","","","","","-1.700000","","","","","","","","-1.520170","-1.700000","","","","","","","D1 PROFILE","","","","","","",""
"60201700003184","Nodes","3184","21.000000","30.762638","Default Known Flow Node","Known Flow","312906.269300","704538.501921","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700000508","Nodes","508","21.000000","30.739162","DDS demands","Known Flow","312923.865305","704544.958923","","0.000000","","","","","-7.329999","","","","","","","","-6.554617","-7.329999","","","","","","","D1 PROFILE","","","","","","",""
"60201700001013","Nodes","1013","21.000000","31.423698","Default Known Flow Node","Known Flow","312460.793774","704844.682523","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700000263","Nodes","263","21.000000","31.836755","Default Known Flow Node","Known Flow","312602.274218","704621.856944","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700003059","Nodes","3059","21.000000","31.836755","Default Known Flow Node","Known Flow","312606.406219","704619.960943","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700002568","Nodes","2568","21.000000","23.039393","Default Known Flow Node","Known Flow","312491.529187","704954.456034","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700000194","Nodes","194","21.000000","22.982118","Default Known Flow Node","Known Flow","312583.474212","704992.262044","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700000346","Nodes","346","21.000000","24.408408","DDS demands","Known Flow","311378.351565","702199.814249","","0.000000","","","","","-1.070000","","","","","","","","-0.956813","-1.070000","","","","","","","D1 PROFILE","","","","","","",""
"60201700002043","Nodes","2043","21.000000","24.307450","DDS demands","Known Flow","311428.073705","702203.711186","","0.000000","","","","","-5.840000","","","","","","","","-5.222232","-5.840000","","","","","","","D1 PROFILE","","","","","","",""
"60201700003235","Nodes","3235","21.000000","24.610993","DDS demands","Known Flow","311426.744898","702105.050259","","0.000000","","","","","-6.190000","","","","","","","","-5.535208","-6.190000","","","","","","","D1 PROFILE","","","","","","",""
"60201700000058","Nodes","58","21.000000","25.379574","DDS demands","Known Flow","311524.809924","702086.996254","","0.000000","","","","","-19.659998","","","","","","","","-17.580323","-19.659998","","","","","","","D1 PROFILE","","","","","","",""
"60201700000335","Nodes","335","21.000000","32.385185","DDS demands","Known Flow","311363.142774","702598.110747","","0.000000","","","","","-21.709998","","","","","","","","-19.413468","-21.709998","","","","","","","D1 PROFILE","","","","","","",""
"60201700000336","Nodes","336","21.000000","32.261040","DDS demands","Known Flow","311335.923873","702568.954385","","0.000000","","","","","-6.350000","","","","","","","","-5.678283","-6.350000","","","","","","","D1 PROFILE","","","","","","",""
"60201700000333","Nodes","333","21.000000","45.492216","DDS demands","Known Flow","311424.176939","702576.972263","","0.000000","","","","","-6.449999","","","","","","","","-5.767705","-6.449999","","","","","","","D1 PROFILE","","","","","","",""
"60201700000334","Nodes","334","21.000000","45.405561","DDS demands","Known Flow","311396.038889","702545.487379","","0.000000","","","","","-5.030000","","","","","","","","-4.497916","-5.030000","","","","","","","D1 PROFILE","","","","","","",""
"60201700000511","Nodes","511","21.000000","26.827170","DDS demands","Known Flow","311530.736926","702521.338372","","0.000000","","","","","-2.069999","","","","","","","","-1.851031","-2.069999","","","","","","","D1 PROFILE","","","","","","",""
"60201700000338","Nodes","338","21.000000","26.978075","DDS demands","Known Flow","311601.942861","702598.389291","","0.000000","","","","","-3.540000","","","","","","","","-3.165531","-3.540000","","","","","","","D1 PROFILE","","","","","","",""
"60201700003002","Nodes","3002","21.000000","25.506155","Default Known Flow Node","Known Flow","311506.942590","702276.883233","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700000548","Nodes","548","21.000000","26.779501","Default Known Flow Node","Known Flow","311668.331669","702451.843456","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700000337","Nodes","337","21.000000","26.587873","DDS demands","Known Flow","311306.103372","702626.700023","","0.000000","","","","","-11.939999","","","","","","","","-10.676961","-11.939999","","","","","","","D1 PROFILE","","","","","","",""
"60201700003135","Nodes","3135","21.000000","37.583833","Default Known Flow Node","Known Flow","311360.474880","702912.194478","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700003060","Nodes","3060","21.000000","35.408283","Default Known Flow Node","Known Flow","311167.345827","702838.430458","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700000172","Nodes","172","21.000000","31.184129","DDS demands","Known Flow","311496.851917","702795.355447","","0.000000","","","","","-21.049999","","","","","","","","-18.823285","-21.049999","","","","","","","D1 PROFILE","","","","","","",""
"60201700002032","Nodes","2032","21.000000","31.957294","Default Known Flow Node","Known Flow","311502.124918","702741.085432","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700002170","Nodes","2170","21.000000","32.758186","Default Known Flow Node","Known Flow","311510.672921","702869.980467","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700000174","Nodes","174","21.000000","33.317309","DDS demands","Known Flow","311691.426645","702960.970423","","0.000000","","","-5.030000","","-7.849999","","","","","","","","-11.517526","-12.879999","","","","","C3 PROFILE","","D1 PROFILE","","","","","","",""
"60201700003134","Nodes","3134","21.000000","32.166410","Default Known Flow Node","Known Flow","311570.206995","702910.458340","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700000255","Nodes","255","21.000000","31.884663","DDS demands","Known Flow","311605.883034","702860.610791","","0.000000","","","","","-4.679999","","","","","","","","-4.184939","-4.679999","","","","","","","D1 PROFILE","","","","","","",""
"60201700002111","Nodes","2111","21.000000","31.881404","Default Known Flow Node","Known Flow","311607.025947","702860.486464","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700003139","Nodes","3139","21.000000","32.981771","Default Known Flow Node","Known Flow","311698.361340","702954.158687","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700000308","Nodes","308","21.000000","33.008101","DDS demands","Known Flow","311695.599971","702953.392490","","0.000000","-6.000000","","","","-17.950000","","","","","","","","-21.416519","-23.950000","","","C1 PROFILE","","","","D1 PROFILE","","","","","","",""
"60201700003226","Nodes","3226","21.000000","31.501620","DDS demands","Known Flow","311631.977280","702866.640253","","0.000000","","","-12.170000","","","","","","","","","","-10.882632","-12.170000","","","","","C3 PROFILE","","","","","","","","",""
"60201700000256","Nodes","256","21.000000","31.444108","DDS demands","Known Flow","311643.923957","702893.321473","","0.000000","","","","","-4.780000","","","","","","","","-4.274362","-4.780000","","","","","","","D1 PROFILE","","","","","","",""
"60201700002231","Nodes","2231","21.000000","32.149199","Default Known Flow Node","Known Flow","311580.700940","702914.264479","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700003118","Nodes","3118","21.000000","26.976963","Default Known Flow Node","Known Flow","311598.947945","702647.818406","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700003056","Nodes","3056","21.000000","31.913286","Default Known Flow Node","Known Flow","311530.254417","702745.221954","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700002212","Nodes","2212","21.000000","31.913286","Default Known Flow Node","Known Flow","311531.440926","702745.396433","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700003144","Nodes","3144","21.000000","36.377519","Default Known Flow Node","Known Flow","311332.182466","703007.816434","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700000106","Nodes","106","21.000000","34.715369","DDS demands","Known Flow","311150.461273","703036.187626","","0.000000","","","","","-13.210000","","","","","","","","-11.812618","-13.210000","","","","","","","D1 PROFILE","","","","","","",""
"60201700002138","Nodes","2138","21.000000","34.733307","Default Known Flow Node","Known Flow","311152.127823","703036.884512","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700000287","Nodes","287","21.000000","34.081850","DDS demands","Known Flow","311174.986233","703273.867637","","0.000000","","","","","-4.210000","","","","","","","","-3.764657","-4.210000","","","","","","","D1 PROFILE","","","","","","",""
"60201700000290","Nodes","290","21.000000","34.013435","DDS demands","Known Flow","311111.883812","703254.210571","","0.000000","","","","","-5.110000","","","","","","","","-4.569453","-5.110000","","","","","","","D1 PROFILE","","","","","","",""
"60201700003160","Nodes","3160","21.000000","34.062500","Default Known Flow Node","Known Flow","311206.343130","703312.372675","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700000119","Nodes","119","21.000000","34.230173","DDS demands","Known Flow","311196.798927","703219.398155","","0.000000","","","","","-16.549998","","","","","","","","-14.799305","-16.549998","","","","","","","D1 PROFILE","","","","","","",""
"60201700002115","Nodes","2115","21.000000","34.219930","Default Known Flow Node","Known Flow","311127.276816","703192.048554","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700003042","Nodes","3042","21.000000","35.395724","Default Known Flow Node","Known Flow","311362.393880","703043.533514","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700003161","Nodes","3161","21.000000","33.887371","Default Known Flow Node","Known Flow","311296.618862","703329.211592","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700003038","Nodes","3038","21.000000","33.887371","Default Known Flow Node","Known Flow","311271.243855","703316.105588","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700003143","Nodes","3143","21.000000","34.158598","Default Known Flow Node","Known Flow","311678.479966","703003.506503","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700002163","Nodes","2163","21.000000","32.186671","Default Known Flow Node","Known Flow","311683.873968","703233.839566","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700003232","Nodes","3232","21.000000","32.186671","Default Known Flow Node","Known Flow","311684.095394","703232.503918","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700002202","Nodes","2202","21.000000","32.186671","Default Known Flow Node","Known Flow","311682.563967","703189.633554","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700000270","Nodes","270","21.000000","33.285268","DDS demands","Known Flow","311509.250920","703101.009530","","0.000000","","","","","-5.929999","","","","","","","","-5.302711","-5.929999","","","","","","","D1 PROFILE","","","","","","",""
"60201700003095","Nodes","3095","21.000000","27.963389","Default Known Flow Node","Known Flow","311423.243250","703189.072211","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700003152","Nodes","3152","21.000000","30.940728","Default Known Flow Node","Known Flow","311455.838011","703210.419445","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700003148","Nodes","3148","21.000000","29.015444","DDS demands","Known Flow","311505.951919","703161.673546","","0.000000","","","","","-9.109999","","","","","","","","-8.146324","-9.109999","","","","","","","D1 PROFILE","","","","","","",""
"60201700000112","Nodes","112","21.000000","33.684063","DDS demands","Known Flow","311425.692539","703244.700831","","0.000000","","","","","-1.299999","","","","","","","","-1.162483","-1.299999","","","","","","","D1 PROFILE","","","","","","",""
"60201700002229","Nodes","2229","21.000000","33.684063","Default Known Flow Node","Known Flow","311427.588898","703242.603568","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700002123","Nodes","2123","21.000000","33.740875","Default Known Flow Node","Known Flow","311387.480887","703287.240580","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700002217","Nodes","2217","21.000000","27.858399","DDS demands","Known Flow","311423.938897","703188.028553","","0.000000","","","","","-7.690000","","","","","","","","-6.876535","-7.690000","","","","","","","D1 PROFILE","","","","","","",""
"60201700000280","Nodes","280","21.000000","33.807697","DDS demands","Known Flow","311287.567443","703338.909180","","0.000000","","","","","-3.859999","","","","","","","","-3.451680","-3.859999","","","","","","","D1 PROFILE","","","","","","",""
"60201700003105","Nodes","3105","21.000000","26.288937","Default Known Flow Node","Known Flow","311364.379640","703448.634763","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700002273","Nodes","2273","21.000000","26.288937","Default Known Flow Node","Known Flow","311365.312881","703447.542624","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700000182","Nodes","182","21.000000","27.287314","DDS demands","Known Flow","311607.799945","703472.151885","","0.000000","","","","","-6.789999","","","","","","","","-6.071739","-6.789999","","","","","","","D1 PROFILE","","","","","","",""
"60201700000039","Nodes","39","21.000000","28.653512","DDS demands","Known Flow","311594.018788","703362.141264","","0.000000","","","","","-7.459999","","","","","","","","-6.670865","-7.459999","","","","","","","D1 PROFILE","","","","","","",""
"60201700002269","Nodes","2269","21.000000","27.842257","Default Known Flow Node","Known Flow","311599.489945","703415.980615","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700000353","Nodes","353","21.000000","26.245508","DDS demands","Known Flow","311443.635704","703584.233509","","0.000000","","","","","-5.820000","","","","","","","","-5.204348","-5.820000","","","","","","","D1 PROFILE","","","","","","",""
"60201700002242","Nodes","2242","21.000000","26.245508","Default Known Flow Node","Known Flow","311444.551903","703582.716661","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700000363","Nodes","363","21.000000","26.099256","DDS demands","Known Flow","311404.893042","703693.491238","","0.000000","","","","","-6.619999","","","","","","","","-5.919722","-6.619999","","","","","","","D1 PROFILE","","","","","","",""
"60201700000350","Nodes","350","21.000000","26.620158","DDS demands","Known Flow","311509.014845","703636.975923","","0.000000","","","","","-3.110000","","","","","","","","-2.781017","-3.110000","","","","","","","D1 PROFILE","","","","","","",""
"60201700003173","Nodes","3173","21.000000","26.638782","Default Known Flow Node","Known Flow","311511.864391","703632.819624","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700002274","Nodes","2274","21.000000","26.643342","Default Known Flow Node","Known Flow","311512.514921","703631.766674","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700000352","Nodes","352","21.000000","26.346944","DDS demands","Known Flow","311452.635905","703745.110705","","0.000000","","","","","-3.970000","","","","","","","","-3.550045","-3.970000","","","","","","","D1 PROFILE","","","","","","",""
"60201700003196","Nodes","MILNATHORT PRIMARY SCHOOL","21.000000","23.510312","DDS demands","Known Flow","311706.107322","704638.928203","","0.000000","","-80.019997","","","","","","","","","","","-71.555314","-80.019997","","","","C2 PROFILE","","","","","","","","","",""
"60201700003097","Nodes","3097","21.000000","23.506650","Default Known Flow Node","Known Flow","311648.284958","704614.142941","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700001009","Nodes","1009","21.000000","22.584549","Default Known Flow Node","Known Flow","311581.159528","704643.691428","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700001010","Nodes","1010","21.000000","22.584549","Default Known Flow Node","Known Flow","311596.915944","704563.916928","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700003183","Nodes","3183","21.000000","24.879740","Default Known Flow Node","Known Flow","311966.095597","701895.640948","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700000251","Nodes","251","21.000000","32.728326","DDS demands","Known Flow","311792.362941","701894.177545","","0.000000","","","","","-12.029999","","","","","","","","-10.757440","-12.029999","","","","","","","D1 PROFILE","","","","","","",""
"60201700003181","Nodes","3181","21.000000","25.736728","Default Known Flow Node","Known Flow","311959.649738","701885.369686","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700003064","Nodes","3064","21.000000","25.781112","Default Known Flow Node","Known Flow","311980.856048","701848.773189","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700000327","Nodes","327","21.000000","34.074446","DDS demands","Known Flow","311862.366965","701812.577161","","0.000000","","","","","-20.529999","","","","","","","","-18.358293","-20.529999","","","","","","","D1 PROFILE","","","","","","",""
"60201700000328","Nodes","328","21.000000","34.074446","Default Known Flow Node","Known Flow","311873.000019","701809.659178","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700003164","Nodes","3164","21.000000","33.236333","Default Known Flow Node","Known Flow","311876.674376","701856.181196","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700000144","Nodes","144","21.000000","32.938801","DDS demands","Known Flow","311882.882022","701887.182199","","0.000000","","","","-3.029999","-16.049999","","","","","","","","-17.061676","-19.080000","","","","","","C4 PROFILE","D1 PROFILE","","","","","","",""
"60201700003234","Nodes","3234","21.000000","30.885421","Default Known Flow Node","Known Flow","311951.332892","702095.989676","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700000080","Nodes","80","21.000000","30.978172","DDS demands","Known Flow","311948.218040","702095.400256","","0.000000","-8.409999","","","","-13.760000","","","","","","","","-19.824811","-22.169999","","","C1 PROFILE","","","","D1 PROFILE","","","","","","",""
"60201700000070","Nodes","70","21.000000","29.560787","DDS demands","Known Flow","311831.248614","702027.422029","","0.000000","-2.329999","","","","-10.339999","","","","","","","","-11.329740","-12.669999","","","C1 PROFILE","","","","D1 PROFILE","","","","","","",""
"60201700003126","Nodes","3126","21.000000","36.514648","Default Known Flow Node","Known Flow","311890.287928","701649.328661","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700000262","Nodes","262","21.000000","30.535723","DDS demands","Known Flow","311905.380379","702157.758662","","0.000000","","-4.349999","","","-17.419999","","","","","","","","-19.467124","-21.769999","","","","C2 PROFILE","","","D1 PROFILE","","","","","","",""
"60201700003003","Nodes","3003","21.000000","28.652106","Default Known Flow Node","Known Flow","311788.408059","702280.435710","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700000177","Nodes","177","21.000000","30.755954","DDS demands","Known Flow","311941.950038","702149.453271","","0.000000","-0.710000","","","","-3.520000","","","","","","","","-3.782541","-4.230000","","","C1 PROFILE","","","","D1 PROFILE","","","","","","",""
"60201700000312","Nodes","312","21.000000","30.421291","DDS demands","Known Flow","311975.308065","702408.718937","","0.000000","","","","","-2.049999","","","","","","","","-1.833146","-2.049999","","","","","","","D1 PROFILE","","","","","","",""
"60201700002415","Nodes","2415","21.000000","30.422491","Default Known Flow Node","Known Flow","311973.780047","702408.188341","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700003090","Nodes","3090","21.000000","30.485822","Default Known Flow Node","Known Flow","311902.899866","702387.485418","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700003007","Nodes","3007","21.000000","30.492856","Default Known Flow Node","Known Flow","311903.747668","702379.995397","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700000347","Nodes","347","21.000000","30.421462","DDS demands","Known Flow","311850.811013","702331.369320","","0.000000","","","","","-4.179999","","","","","","","","-3.737830","-4.179999","","","","","","","D1 PROFILE","","","","","","",""
"60201700003257","Nodes","3257","21.000000","30.756219","Default Known Flow Node","Known Flow","311933.958247","702220.157750","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700000178","Nodes","178","21.000000","30.369198","DDS demands","Known Flow","311855.933601","702146.972323","","0.000000","","","","","-5.989999","","","","","","","","-5.356365","-5.989999","","","","","","","D1 PROFILE","","","","","","",""
"60201700000320","Nodes","320","21.000000","30.363728","DDS demands","Known Flow","311901.647027","702125.951264","","0.000000","","","","","-1.230000","","","","","","","","-1.099888","-1.230000","","","","","","","D1 PROFILE","","","","","","",""
"60201700000510","Nodes","510","21.000000","28.433601","DDS demands","Known Flow","311755.566919","702302.998772","","0.000000","","","","","-4.480000","","","","","","","","-4.006096","-4.480000","","","","","","","D1 PROFILE","","","","","","",""
"60201700002101","Nodes","2101","21.000000","28.453680","Default Known Flow Node","Known Flow","311756.623987","702304.140313","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700003241","Nodes","3241","21.000000","30.727487","Default Known Flow Node","Known Flow","311937.143037","702151.920271","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700003252","Nodes","3252","21.000000","28.589953","Default Known Flow Node","Known Flow","311731.931357","702195.095524","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700003031","Nodes","3031","21.000000","28.294006","DDS demands","Known Flow","311741.126983","702184.394280","","0.000000","","","","","-1.429999","","","","","","","","-1.278731","-1.429999","","","","","","","D1 PROFILE","","","","","","",""
"60201700003238","Nodes","3238","21.000000","29.447463","Default Known Flow Node","Known Flow","311746.231364","702145.314931","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700000259","Nodes","259","21.000000","28.345450","DDS demands","Known Flow","311751.994955","702294.758133","","0.000000","","","","","-4.340000","","","","","","","","-3.880905","-4.340000","","","","","","","D1 PROFILE","","","","","","",""
"60201700002378","Nodes","2378","21.000000","28.355872","Default Known Flow Node","Known Flow","311752.482986","702296.042311","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700002438","Nodes","2438","21.000000","30.812868","Default Known Flow Node","Known Flow","311947.881040","702181.411279","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700000309","Nodes","309","21.000000","30.441291","DDS demands","Known Flow","311878.569021","702472.944359","","0.000000","-13.290000","","","","-12.479999","","","","","","","","-23.043994","-25.770000","","","C1 PROFILE","","","","D1 PROFILE","","","","","","",""
"60201700002052","Nodes","2052","21.000000","30.085233","DDS demands","Known Flow","311806.454001","702637.156403","","0.000000","","","","","-1.460000","","","","","","","","-1.305558","-1.460000","","","","","","","D1 PROFILE","","","","","","",""
"60201700000065","Nodes","65","21.000000","30.687135","DDS demands","Known Flow","312006.963056","702200.973285","","0.000000","","","-8.729999","","","","","","","","","","-7.806521","-8.729999","","","","","C3 PROFILE","","","","","","","","",""
"60201700003138","Nodes","3138","21.000000","32.059577","Default Known Flow Node","Known Flow","311709.233054","702919.719861","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700000046","Nodes","46","21.000000","31.738643","DDS demands","Known Flow","311859.227637","702964.986649","","0.000000","","","","","-11.109999","","","","","","","","-9.934760","-11.109999","","","","","","","D1 PROFILE","","","","","","",""
"60201700002446","Nodes","2446","21.000000","31.738643","Default Known Flow Node","Known Flow","311860.322016","702965.311493","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700002451","Nodes","2451","21.000000","28.531074","Default Known Flow Node","Known Flow","311902.084027","702736.185430","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700000152","Nodes","152","21.000000","27.174548","DDS demands","Known Flow","311796.097548","702806.098696","","0.000000","","","-44.889997","","","","","","","","","","-40.141438","-44.889997","","","","","C3 PROFILE","","","","","","","","",""
"60201700003130","Nodes","3130","21.000000","30.614194","Default Known Flow Node","Known Flow","311739.376028","702821.535673","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700002222","Nodes","2222","21.000000","30.614194","Default Known Flow Node","Known Flow","311730.326980","702818.628453","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700003129","Nodes","3129","21.000000","30.614194","Default Known Flow Node","Known Flow","311729.177377","702818.329850","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700003179","Nodes","3179","21.000000","30.614194","Default Known Flow Node","Known Flow","311694.116970","702810.986451","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700000163","Nodes","163","21.000000","31.982251","DDS demands","Known Flow","311763.189933","703244.922482","","0.000000","","","","","-18.230000","","","","","","","","-16.301591","-18.230000","","","","","","","D1 PROFILE","","","","","","",""
"60201700000268","Nodes","268","21.000000","30.116770","DDS demands","Known Flow","311938.480037","703265.011574","","0.000000","-3.720000","","","","-10.970000","","","","","","","","-13.136060","-14.689999","","","C1 PROFILE","","","","D1 PROFILE","","","","","","",""
"60201700003145","Nodes","3145","21.000000","33.830702","Default Known Flow Node","Known Flow","311709.356145","703025.480637","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700002235","Nodes","2235","21.000000","33.830702","Default Known Flow Node","Known Flow","311709.018975","703026.579509","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700000531","Nodes","531","21.000000","49.746995","Default Known Flow Node","Known Flow","311840.766996","704116.514498","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700002290","Nodes","2290","21.000000","27.687750","Default Known Flow Node","Known Flow","311852.938014","704700.407965","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700000185","Nodes","185","21.000000","27.689142","DDS demands","Known Flow","311854.319607","704700.487884","","0.000000","","","","","-14.369999","","","","-6.399999","","","","-18.572906","-20.769998","","","","","","","D1 PROFILE","","","","I2 PROFILE","","",""
"60201700003227","Nodes","3227","21.000000","27.515848","Default Known Flow Node","Known Flow","312120.484941","705084.458105","","0.000000","","","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","","","",""
"60201700000201","Nodes","201","21.000000","29.083838","DDS demands","Known Flow","311987.859050","704912.630023","","0.000000","","","","","-12.020000","","","","","","","","-10.748499","-12.020000","","","","","","","D1 PROFILE","","","","","","",""
