"NAME","TYPE","NodeDescription","NodeMinimumPressure","NodePressure","NodeSymbolName","NodeStatus","NodeXCoordinate","NodeYCoordinate","NodeFlowByCategory(Base Thermal)","NodeFlowByCategory(Base Volumetric)","NodeFlowByCategory(C1)","NodeFlowByCategory(C2)","NodeFlowByCategory(C3)","NodeFlowByCategory(C4)","NodeFlowByCategory(D1)","NodeFlowByCategory(DC)","NodeFlowByCategory(DM)","NodeFlowByCategory(I2)","NodeFlowByCategory(PL-AF)","NodeFlowByCategory(PL-DC)","NodeThermalFlow","NodeResultFlow","NodeFlowProfileNameByCategory(Base Thermal)","NodeFlowProfileNameByCategory(Base Volumetric)","NodeFlowProfileNameByCategory(C1)","NodeFlowProfileNameByCategory(C2)","NodeFlowProfileNameByCategory(C3)","NodeFlowProfileNameByCategory(C4)","NodeFlowProfileNameByCategory(D1)","NodeFlowProfileNameByCategory(DC)","NodeFlowProfileNameByCategory(DM)","NodeFlowProfileNameByCategory(I2)","NodeFlowProfileNameByCategory(PL-AF)","NodeFlowProfileNameByCategory(PL-DC)"
"60201900003473","Nodes","-1462574","21.000000","35.465435","Default Known Flow Node","Known Flow","285777.670918","720358.761226","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201900000202","Nodes","202","21.000000","35.551482","DDS demands","Known Flow","285767.273916","720360.875226","","0.000000","-1.080000","","","","-2.430000","","","","","","-3.138704","-3.510000","","","C1 PROFILE","","","","D1 PROFILE","","","","",""
"60201900000259","Nodes","259","21.000000","34.759986","DDS demands","Known Flow","286227.711041","721421.094515","","0.000000","","-6.000000","","","-23.209999","","","","","","-26.120105","-29.210001","","","","C2 PROFILE","","","D1 PROFILE","","","","",""
"60201900000266","Nodes","266","21.000000","32.070938","DDS demands","Known Flow","286232.284974","721415.711791","","0.000000","","-106.650005","","","","","","","","","-95.368346","-106.650005","","","","C2 PROFILE","","","","","","","",""
"60201900001011","Nodes","P08119809, Mills Road, 7.2","22.999998","31.214996","CSEP DDS Matched","Known Flow","286036.148514","721498.528052","","0.000000","","","","","","-7.199999","","","","","-6.438368","-7.199999","","","","","","","","DC PROFILE","","","",""
"60201900000103","Nodes","P00088015, Millhouse Caravan Park, 29.8","24.000000","35.585169","CSEP DDS Matched","Known Flow","285678.737891","720736.663329","","0.000000","","","-3.899999","","-10.859999","-29.800000","","","","","-39.846350","-44.560000","","","","","C3 PROFILE","","D1 PROFILE","DC PROFILE","","","",""
"60201900001010","Nodes","Logger 9867, 14 South Bridge End","21.000000","35.732506","Val Log Cath","Known Flow","285669.588379","720772.522928","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201900003658","Nodes","","21.000000","35.696239","Default Known Flow Node","Known Flow","285662.159887","720801.637346","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201900001009","Nodes","","21.000000","35.917055","DDS demands","Known Flow","286440.813733","722100.580785","","0.000000","","","","","-19.700000","","","","","","-17.616093","-19.700000","","","","","","","D1 PROFILE","","","","",""
"60201900003716","Nodes","-95","21.000000","35.935491","Default Known Flow Node","Known Flow","286264.948051","721745.827603","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201900001008","Nodes","","21.000000","33.987358","Default Known Flow Node","Known Flow","286285.853115","721812.161678","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201900000475","Nodes","475","21.000000","31.530348","DDS demands","Known Flow","286309.324063","721889.470642","","0.000000","-21.950001","","","","-6.350000","","","","","","-25.306368","-28.300001","","","C1 PROFILE","","","","D1 PROFILE","","","","",""
"60201900000177","Nodes","177","21.000000","37.611491","DDS demands","Known Flow","286350.789503","722006.409083","","0.000000","","-6.000000","","","-17.360000","","","","","","-20.888930","-23.360001","","","","C2 PROFILE","","","D1 PROFILE","","","","",""
"60201900003641","Nodes","-470","21.000000","34.841480","Default Known Flow Node","Known Flow","286640.919153","721677.749585","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201900001000","Nodes","1000","21.000000","34.807087","Default Known Flow Node","Known Flow","286670.676470","721710.786850","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201900000132","Nodes","132","21.000000","34.892217","DDS demands","Known Flow","286710.946172","721754.125605","","0.000000","","","","","-14.219999","","","","","","-12.715778","-14.219999","","","","","","","D1 PROFILE","","","","",""
"60201900000163","Nodes","163","21.000000","34.539650","Default Known Flow Node","Known Flow","286747.070182","722418.831786","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201900001007","Nodes","1007","21.000000","34.539650","Default Known Flow Node","Known Flow","286748.348182","722417.087786","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201900003700","Nodes","-604","21.000000","34.407790","Default Known Flow Node","Known Flow","286805.865243","722334.886920","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201900000022","Nodes","22","21.000000","35.982710","DDS demands","Known Flow","286027.308986","721216.862459","","0.000000","","","","","-13.659999","","","","","","-12.215016","-13.659999","","","","","","","D1 PROFILE","","","","",""
"60201900002001","Nodes","2001","21.000000","35.405160","Default Known Flow Node","Known Flow","286112.793096","721303.960542","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201900003693","Nodes","-58","21.000000","35.130360","DDS demands","Known Flow","286164.323061","721357.456116","","0.000000","","-24.999999","","","","","","","","","-22.355447","-24.999999","","","","C2 PROFILE","","","","","","","",""
"60201900003642","Nodes","-482","21.000000","38.112323","Default Known Flow Node","Known Flow","287030.319259","721687.844587","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201900001001","Nodes","Logger 7105, 6 Hazel Avenue","21.000000","37.369880","Val Log Cath","Known Flow","287093.006758","721748.028289","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201900000239","Nodes","239","21.000000","37.028528","DDS demands","Known Flow","287123.819285","721776.968612","","0.000000","","","","","-8.850000","","","","","","-7.913828","-8.850000","","","","","","","D1 PROFILE","","","","",""
"60201900000084","Nodes","84","21.000000","33.275042","DDS demands","Known Flow","286582.602137","721217.492459","","0.000000","","","","","-17.930000","","","","","","-16.033327","-17.930000","","","","","","","D1 PROFILE","","","","",""
"60201900001002","Nodes","Logger 7893, 50  Broich Terrace","21.000000","33.469787","Val Log Cath","Known Flow","286629.230594","721203.177679","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201900003568","Nodes","-271","21.000000","33.870779","Default Known Flow Node","Known Flow","286741.843181","721196.090454","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201900000119","Nodes","119","21.000000","35.064894","DDS demands","Known Flow","286423.184094","721604.850565","","0.000000","-17.879999","","","-5.899999","-14.500000","","","","","","-34.230659","-38.279997","","","C1 PROFILE","","","C4 PROFILE","D1 PROFILE","","","","",""
"60201900001003","Nodes","","21.000000","34.859595","Default Known Flow Node","Known Flow","286430.149813","721656.970868","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201900000114","Nodes","114","21.000000","34.419689","DDS demands","Known Flow","286455.671103","721693.204589","","0.000000","","-15.999999","-2.720000","","-35.090000","","","-6.000000","","","-53.483173","-59.810000","","","","C2 PROFILE","C3 PROFILE","","D1 PROFILE","","","I2 PROFILE","",""
"60201900001004","Nodes","Logger 7037, Blinkbonny, Anthony Place","21.000000","34.083044","Val Log Cath","Known Flow","286676.291802","722161.903789","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201900003685","Nodes","-565","21.000000","33.688430","Default Known Flow Node","Known Flow","286722.997176","722057.269688","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201900000258","Nodes","258","21.000000","33.947867","DDS demands","Known Flow","286218.830038","721531.800545","","0.000000","","","","","-5.700000","","","","","","-5.097042","-5.700000","","","","","","","D1 PROFILE","","","","",""
"60201900001006","Nodes","1006","21.000000","33.672764","Default Known Flow Node","Known Flow","286228.831438","721562.023664","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201900000260","Nodes","260","21.000000","33.377781","DDS demands","Known Flow","286237.574043","721588.095560","","0.000000","-0.980000","","","","-16.829999","","","","","","-15.926020","-17.809999","","","C1 PROFILE","","","","D1 PROFILE","","","","",""
"60201900000500","Nodes","500","21.000000","39.136936","DDS demands","Known Flow","286271.670053","721936.962655","","0.000000","","","","","-13.749999","","","","","","-12.295496","-13.749999","","","","","","","D1 PROFILE","","","","",""
"60201900003659","Nodes","Gordon Road DG, Tel, Clocked, Site ID 1527","21.000000","41.000000","Default Known Pressure Node","Known Pressure","286252.100047","721945.216657","","5029.700086","","","","","","","","","","","908.501161","1015.972855","","","","","","","","","","","",""
"60201900000104","Nodes","104","21.000000","35.509182","Default Known Flow Node","Known Flow","285719.887903","720564.044282","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201900003499","Nodes","","21.000000","35.766061","Default Known Flow Node","Known Flow","285647.027883","720886.270369","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201900000400","Nodes","400","21.000000","35.766061","DDS demands","Known Flow","285651.512884","720894.029371","","0.000000","","","","","-13.899999","","","","","","-12.429627","-13.899999","","","","","","","D1 PROFILE","","","","",""
"60201900003483","Nodes","-1462616","21.000000","36.051476","Default Known Flow Node","Known Flow","285755.789912","720949.778387","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201900003436","Nodes","-11","21.000000","36.051476","Default Known Flow Node","Known Flow","285756.763720","720950.344446","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201900003449","Nodes","-1462494","21.000000","36.056436","Default Known Flow Node","Known Flow","285762.205914","720956.533388","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201900000419","Nodes","419","21.000000","36.056436","DDS demands","Known Flow","285763.962915","720957.548389","","0.000000","","","","","-3.819999","","","","","","-3.415912","-3.819999","","","","","","","D1 PROFILE","","","","",""
"60201900000105","Nodes","Perthshire Paperweights","21.000000","35.494679","Daily Metered Site","Known Flow","285691.007895","720556.561280","","0.000000","","","","","","","","-56.039998","","","-50.111968","-56.039998","","","","","","","","","","I2 PROFILE","",""
"60201900000101","Nodes","101","21.000000","35.792062","Default Known Flow Node","Known Flow","285662.491688","720900.133930","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201900003521","Nodes","-1462696","21.000000","35.792062","Default Known Flow Node","Known Flow","285664.751888","720901.188373","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201900000418","Nodes","418","21.000000","36.049709","DDS demands","Known Flow","285755.511041","720952.511705","","0.000000","","","","","-4.719999","","","","","","-4.220708","-4.719999","","","","","","","D1 PROFILE","","","","",""
"60201900003474","Nodes","-1462575","21.000000","36.050297","Default Known Flow Node","Known Flow","285756.708913","720953.254387","","0.000000","","","","","","","","","","","0.000000","0.000000","","","","","","","","","","","",""
"60201900000470","Nodes","470","21.000000","36.161659","DDS demands","Known Flow","285794.204923","720974.814393","","0.000000","","","","","-6.070000","","","","","","-5.427902","-6.070000","","","","","","","D1 PROFILE","","","","",""
