"NAME","TYPE","FlowCategoryTotalVolumetricFlow","FlowCategoryTotalThermalFlow","FlowCategoryMultiplier","FlowCategoryType","CategoryActive"
"Base Volumetric","Flow Categories","0.000000","0.000000","1.000000","Volumetric","-1.000000"
"Base Thermal","Flow Categories","","","1.000000","Thermal","-1.000000"
"D1","Flow Categories","-340.909999","0.000000","1.000000","Volumetric","-1.000000"
"DM","Flow Categories","-39.319997","0.000000","1.000000","Volumetric","0"
"C2","Flow Categories","-14.270000","0.000000","1.000000","Volumetric","-1.000000"
"C4","Flow Categories","-7.089999","0.000000","1.000000","Volumetric","-1.000000"
"DL","Flow Categories","0.000000","0.000000","1.000000","Volumetric","0"
"Base Diversified Volumetric","Flow Categories","","","1.000000","Diversified Volumetric","-1.000000"
"Base Diversified Thermal","Flow Categories","","","1.000000","Diversified Thermal","-1.000000"
"DC","Flow Categories","-236.870008","0.000000","1.000000","Volumetric","-1.000000"
"C3","Flow Categories","-10.260000","0.000000","1.000000","Volumetric","-1.000000"
"PL-AF","Flow Categories","-40.220001","0.000000","1.000000","Volumetric","-1.000000"
